"match_id","home_team_id","away_team_id","competition_id","season_id","date_time","gameweek","home_ft_score","away_ft_score","home_corners","away_corners"
7511898,1616,1620,346,187482,2021-08-08 12:30:00,1,1,1,4,2
7517897,3782,3767,412,187374,2021-11-28 12:00:00,15,1,3,5,5
10521402,756,676,795,189012,2024-05-04 16:30:00,34,4,2,5,4
6542999,2462,2975,426,186265,2020-11-21 17:30:00,8,1,1,5,6
6425394,3767,3776,412,186243,2021-04-03 15:00:00,31,0,1,5,0
6593926,1663,1647,346,186333,2021-03-10 19:00:00,28,0,0,3,5
7246206,5638,5685,255,187168,2021-07-04 21:15:00,9,1,2,4,7
8786338,3774,19830,412,188122,2023-05-27 19:00:00,37,2,0,7,3
10517433,1626,1672,346,188987,2023-08-05 14:00:00,1,2,1,9,4
6589444,1651,1612,364,186810,2020-11-28 12:30:00,10,1,1,4,3
8785274,2482,2463,426,188082,2023-04-22 13:30:00,29,1,3,2,5
8819589,1621,1673,346,188096,2022-11-05 15:00:00,20,1,0,5,4
7517723,3795,3777,412,187374,2022-02-06 14:00:00,23,0,0,6,7
8785875,19830,3799,412,188122,2022-10-30 14:00:00,13,2,0,7,0
6589499,1612,1627,364,186810,2020-12-27 16:30:00,15,1,1,7,3
7536000,676,686,795,187526,2022-05-01 19:00:00,34,2,1,5,2
7485420,1609,1624,364,187475,2021-09-26 15:30:00,6,3,1,4,4
7516627,2500,2445,426,187511,2022-03-12 14:30:00,26,1,1,3,3
8341361,5660,5655,255,187965,2022-08-08 23:00:00,21,1,2,6,7
6589685,1629,1646,364,186810,2021-04-25 11:00:00,33,0,4,8,5
7245980,5648,5674,255,187168,2021-11-07,30,1,0,5,4
6594013,1678,1650,346,186333,2020-12-19 15:00:00,20,1,1,5,8
8826857,3178,3185,524,188160,2023-01-28 14:00:00,20,2,2,5,5
7512236,1655,1647,346,187482,2021-12-04 15:00:00,21,1,0,3,3
6589473,1629,1614,364,186810,2020-12-12 12:30:00,12,0,1,5,8
10521398,679,678,795,189012,2024-04-27 19:00:00,33,3,1,3,5
8341397,5673,5638,255,187965,2022-10-06 23:00:00,30,1,2,3,3
10607793,3315,3161,524,188994,2024-05-04 18:45:00,35,1,0,2,5
7517749,3803,3776,412,187374,2022-01-22 16:00:00,22,2,0,5,10
7485374,1613,1626,364,187475,2021-11-30 19:30:00,14,1,1,2,5
6425244,3779,3776,412,186243,2020-10-04 13:00:00,6,0,3,11,1
8819808,1644,1618,346,188096,2023-03-14 19:45:00,37,3,0,3,1
7516709,2459,2448,426,187511,2021-12-14 19:30:00,16,2,0,6,2
6632683,802,676,795,186267,2021-01-03 20:00:00,17,0,1,2,7
10480426,1625,1610,364,188989,2024-02-17 17:30:00,25,1,1,12,1
10607709,3185,3162,524,188994,2024-02-22 19:45:00,21,0,2,7,4
10518019,10531,1619,346,188987,2024-01-20 12:30:00,28,1,3,3,8
6184970,5649,5644,255,186667,2020-10-03 20:00:00,13,1,1,5,5
10521184,692,679,795,189012,2023-10-21 19:00:00,10,0,3,7,5
8826786,3158,3162,524,188160,2022-11-06 17:00:00,13,0,1,4,2
9967478,5659,5657,255,188756,2023-07-02 19:00:00,13,2,0,4,8
10567015,19830,3771,412,189971,2023-09-30 19:00:00,7,3,2,2,6
9967481,5649,5659,255,188756,2023-07-09 21:30:00,14,0,2,10,2
8341168,5707,5812,255,187965,2022-04-30 22:00:00,4,1,1,4,6
7246047,5656,5646,255,187168,2021-09-25 22:00:00,22,2,1,5,9
7536245,687,686,795,187526,2021-10-16 19:00:00,9,1,0,2,6
7517660,3772,3782,412,187374,2022-04-20 17:00:00,33,2,2,5,4
6589439,1613,1610,364,186810,2020-11-21 12:30:00,9,0,2,7,4
10567279,3773,3775,412,189971,2024-03-16 20:00:00,26,1,3,11,3
6185081,5638,5674,255,186667,2020-12-06 19:00:00,24,1,0,11,1
7606781,3157,3315,524,187528,2021-11-28 14:00:00,14,1,3,7,6
6425390,3766,3799,412,186243,2021-04-11 19:00:00,32,3,0,5,4
7606896,3194,3162,524,187528,2021-10-24 13:00:00,9,4,1,3,4
10518366,1618,1632,346,188987,2024-02-17 15:00:00,33,2,1,5,5
7485439,1610,1619,364,187475,2021-10-02 14:00:00,7,3,1,7,2
7536175,678,695,795,187526,2022-03-07 20:00:00,27,3,1,4,3
6425275,3767,3779,412,186243,2020-12-23 20:00:00,17,4,0,5,5
6185179,5643,5653,255,186667,2021-02-04 00:30:00,34,1,0,1,8
7246226,5685,5646,255,187168,2021-06-23 22:00:00,6,3,1,5,10
8786346,3775,3766,412,188122,2023-06-03 19:00:00,38,3,1,3,2
10521319,684,846,795,189012,2024-01-13 20:00:00,20,1,0,13,1
6542798,2446,2463,426,186265,2021-04-17 16:30:00,29,3,0,2,3
8786161,3767,3766,412,188122,2023-04-02 18:45:00,29,0,1,7,1
6589667,1614,1625,364,186810,2021-04-21 19:15:00,32,1,2,1,11
7485294,1625,1633,364,187475,2021-11-28 14:00:00,13,2,1,8,4
10521458,714,682,795,189012,2024-01-13 13:00:00,20,3,0,4,6
10572206,2463,2443,426,188974,2024-02-16 19:30:00,22,0,1,NA,NA
7245937,5677,5707,255,187168,2021-11-21 22:00:00,34,0,0,8,4
10607708,3157,3166,524,188994,2024-01-27 19:45:00,22,2,2,4,1
8777015,1625,1633,364,188095,2023-05-03 19:00:00,28,3,0,6,3
6639667,3164,3219,524,186353,2020-09-26 16:00:00,2,2,3,6,4
8785952,3774,3767,412,188122,2023-01-15 19:45:00,19,1,0,4,5
7512161,1663,1664,346,187482,2022-04-26 18:45:00,27,0,2,6,4
10572079,2658,2448,426,188974,2023-11-26 14:30:00,12,0,0,6,5
6425463,3771,3767,412,186243,2021-02-07 20:00:00,24,0,2,7,1
10517429,1620,1638,346,188987,2023-08-05 14:00:00,1,0,1,12,6
7512087,1673,1636,346,187482,2022-02-12 12:30:00,32,0,0,9,2
8823240,678,708,795,188124,2022-09-30 19:00:00,7,4,0,11,2
6589431,1627,1624,364,186810,2020-11-08 12:00:00,8,0,1,9,6
6185098,5657,5655,255,186667,2020-12-20 19:00:00,26,1,0,1,2
11467180,3163,3162,524,188994,2024-01-07 14:00:00,19,1,2,4,4
8819382,1618,1635,346,188096,2022-08-20 14:00:00,5,0,1,7,3
10607510,3192,3161,524,188994,2023-09-30 18:45:00,7,0,4,3,3
10518360,1643,1672,346,188987,2024-02-13 19:45:00,32,1,2,4,9
8819523,1626,1641,346,188096,2022-10-08 14:00:00,14,2,3,8,3
7246008,5649,5650,255,187168,2021-10-17 21:15:00,27,3,2,7,1
6639438,3193,3164,524,186353,2021-03-03 19:45:00,25,1,1,2,4
10572093,2460,2975,426,188974,2023-11-04 14:30:00,10,2,0,2,7
8819743,10529,1637,346,188096,2023-02-17 20:00:00,33,1,0,8,3
6639529,3162,3176,524,186353,2021-01-06 14:00:00,16,2,1,2,9
10521169,679,680,795,189012,2023-12-23 15:15:00,4,1,0,6,5
8785264,2449,2443,426,188082,2023-04-29 16:30:00,30,2,1,11,3
7511947,1639,1650,346,187482,2022-04-23 14:00:00,44,1,0,9,7
8785103,2975,2446,426,188082,2022-10-29 13:30:00,12,2,0,3,3
8823301,684,680,795,188124,2022-11-06 20:00:00,13,1,1,1,4
7606667,3163,3173,524,187528,2022-04-03 13:00:00,31,5,1,2,2
6632693,846,674,795,186267,2020-12-30 16:00:00,16,2,1,6,6
6632837,684,690,795,186267,2020-09-20 16:30:00,2,2,0,5,3
10607597,3158,3236,524,188994,2023-10-22 10:30:00,9,1,0,8,5
11932914,5656,5649,255,189744,2024-07-25 23:00:00,19,2,2,4,5
7517762,3773,3774,412,187374,2022-01-08 20:00:00,20,1,0,12,1
7246199,5707,5653,255,187168,2021-07-04 21:15:00,9,0,1,5,1
7511970,1647,1616,346,187482,2022-04-15 19:00:00,42,2,1,3,8
6639679,3162,3172,524,186353,2020-09-30 18:45:00,1,1,4,7,3
6425409,3777,3774,412,186243,2021-03-20 12:00:00,30,1,3,4,3
7536225,678,682,795,187526,2021-10-23 19:00:00,10,2,1,9,2
7512114,1663,1650,346,187482,2022-02-12 15:00:00,32,1,0,2,4
6185124,5660,5643,255,186667,2021-01-06 23:30:00,28,1,2,6,4
7517635,3795,3797,412,187374,2022-04-20 17:00:00,33,0,1,5,2
8823115,708,700,795,188124,2023-03-18 13:00:00,26,1,1,5,2
6542773,2447,2975,426,186265,2021-05-08 13:30:00,32,3,2,7,7
8341496,5655,5666,255,187965,2022-11-05 19:30:00,36,1,1,9,4
7536070,846,681,795,187526,2022-01-23 13:00:00,22,0,2,4,3
7485365,1630,1631,364,187475,2021-11-07 14:00:00,11,1,1,10,5
10480151,1651,1636,364,188989,2023-11-12 14:00:00,12,1,1,6,3
6589541,1625,1628,364,186810,2021-01-17 19:15:00,19,4,0,11,1
7536159,674,676,795,187526,2022-02-20 15:15:00,25,1,4,8,3
8826741,3162,3163,524,188160,2022-10-16 13:00:00,10,0,0,7,3
6594149,1650,10529,346,186333,2020-10-31 15:00:00,9,3,2,8,4
10607850,3187,3185,524,188994,2024-03-08 19:45:00,28,1,1,13,7
6543061,2500,2481,426,186265,2020-09-19 13:30:00,1,1,3,8,1
10518785,1626,1643,346,188987,2024-03-09 15:00:00,37,5,0,4,3
8341352,5646,5650,255,187965,2022-09-11,26,2,1,14,3
6589355,1616,1609,364,186810,2020-09-12 11:30:00,1,0,3,2,3
7536181,686,674,795,187526,2022-02-26 13:00:00,26,0,1,14,1
6542781,2446,2462,426,186265,2021-04-24 16:30:00,31,3,1,5,6
8777016,1669,1613,364,188095,2023-04-08 14:00:00,30,1,2,6,5
8785020,2449,2454,426,188082,2022-08-13 16:30:00,2,2,2,2,7
10518038,1644,1650,346,188987,2023-08-05 14:00:00,1,4,0,8,2
7606731,3191,3187,524,187528,2022-02-06 14:00:00,24,0,2,2,6
10567035,3797,3770,412,189971,2023-09-17 13:00:00,5,0,1,6,3
11873138,5644,5677,255,189744,2024-04-13 21:30:00,1,2,1,6,3
6589708,1623,1636,364,186810,2021-05-16 18:00:00,36,0,1,11,4
10607573,3161,3254,524,188994,2023-11-12 19:45:00,12,2,0,9,4
9967535,5656,5660,255,188756,2023-08-13 19:00:00,19,3,1,4,2
10480262,1624,1669,364,188989,2024-01-31 19:30:00,22,3,2,5,3
7512148,1655,10529,346,187482,2022-01-22 12:30:00,28,3,2,3,6
6589503,1629,1624,364,186810,2020-12-27 19:15:00,15,1,1,8,2
6589679,1630,1611,364,186810,2021-04-25 13:00:00,33,0,0,2,6
10521386,676,687,795,189012,2024-05-13 19:00:00,35,2,0,6,2
8776867,1631,1625,364,188095,2022-10-29 11:30:00,14,0,1,3,10
11932931,5651,5649,255,189744,2024-08-04 19:00:00,21,0,2,9,0
7246192,5663,5673,255,187168,2021-07-07 21:00:00,10,4,0,2,3
8785926,3797,3774,412,188122,2023-01-11 18:00:00,18,2,1,4,1
7536238,686,695,795,187526,2021-10-02 14:15:00,8,1,0,8,3
8341161,5685,5812,255,187965,2022-04-17 21:00:00,2,4,0,13,2
10607601,3236,3192,524,188994,2023-10-08 10:30:00,8,3,0,7,7
6184914,5643,5656,255,186667,2020-09-02 22:15:00,7,1,2,3,6
7485357,1626,1611,364,187475,2021-12-11 17:30:00,16,0,1,8,6
10521375,680,846,795,189012,2024-05-05 19:00:00,34,3,0,5,4
10518637,1672,1650,346,188987,2024-04-13 14:00:00,43,3,0,4,3
10521104,714,686,795,189012,2023-08-12 17:30:00,1,1,1,3,6
7485321,1628,1644,364,187475,2022-05-07 14:00:00,36,1,0,8,5
7517654,3803,3766,412,187374,2022-04-20 19:00:00,33,2,1,2,2
6593936,10529,1638,346,186333,2021-01-30 15:00:00,27,1,1,5,3
8341300,5660,5663,255,187965,2022-07-03 21:00:00,15,2,1,2,6
7516648,2446,2459,426,187511,2022-02-26 14:30:00,24,3,0,6,3
10521334,708,680,795,189012,2024-03-11 20:00:00,28,2,2,1,8
6593957,1618,1641,346,186333,2021-01-20 19:45:00,25,0,1,5,3
6639471,3164,3176,524,186353,2021-02-14 14:00:00,22,2,1,6,7
8341269,5812,5663,255,187965,2022-07-17 21:00:00,17,0,1,5,6
10517456,1630,1627,346,188987,2023-08-18 19:00:00,3,1,1,4,3
7536018,680,676,795,187526,2021-12-21 20:30:00,4,1,1,4,9
11873151,5648,5685,255,189744,2024-04-14,1,2,2,13,6
8785177,2444,2448,426,188082,2023-02-11 14:30:00,20,3,0,6,3
11932907,5642,5654,255,189744,2024-07-24 23:00:00,19,1,2,4,8
10567239,3770,3767,412,189971,2024-02-17 20:00:00,22,0,2,3,8
7536164,700,698,795,187526,2022-02-19 17:30:00,25,1,1,7,2
6639515,3163,3187,524,186353,2021-01-10 14:00:00,17,1,2,2,7
6639323,3193,3315,524,186353,2021-05-09 10:30:00,35,1,2,8,2
10607743,3159,3236,524,188994,2024-05-25 16:00:00,38,2,0,3,4
8776779,1609,1614,364,188095,2022-08-31 18:30:00,5,2,1,10,3
10480339,1628,1633,364,188989,2024-04-21 14:00:00,34,5,2,4,0
6632764,695,696,795,186267,2020-11-08 17:30:00,9,1,1,12,1
8776893,1614,1612,364,188095,2022-12-26 17:30:00,17,1,3,0,6
7246083,5669,5646,255,187168,2021-10-20 22:00:00,19,1,2,7,6
10517490,1644,1627,346,188987,2023-09-20 18:45:00,7,2,2,3,2
6542936,2453,2463,426,186265,2021-01-09 14:30:00,15,5,0,1,3
8785899,19830,3771,412,188122,2022-11-13 19:45:00,15,2,3,5,4
6184945,5654,5643,255,186667,2020-10-13 21:00:00,11,2,1,9,4
8819798,1643,10529,346,188096,2023-04-27 19:00:00,38,1,2,6,4
11932929,5644,5651,255,189744,2024-08-11 22:00:00,22,2,2,9,0
7485488,1612,1610,364,187475,2021-08-28 16:30:00,3,1,1,12,3
8819690,1643,1632,346,188096,2023-02-21 19:45:00,29,2,1,5,6
8341506,5659,5707,255,187965,2022-11-01 22:00:00,35,0,2,11,3
6425258,3787,3770,412,186243,2021-01-09 20:00:00,19,1,1,1,8
7518032,19830,3770,412,187374,2021-08-06 19:00:00,1,1,1,5,2
11873065,5646,5644,255,189744,2024-04-17 23:00:00,2,0,1,6,2
11873064,5657,5640,255,189744,2024-06-16 21:30:00,9,0,0,5,5
6425396,3770,3775,412,186243,2021-04-04 13:00:00,31,1,2,10,5
6425412,3803,3799,412,186243,2021-03-21 14:00:00,30,0,0,3,6
6542962,2463,2446,426,186265,2020-12-16 19:30:00,12,0,4,2,6
6542831,2481,2454,426,186265,2021-03-12 19:30:00,25,3,1,1,10
9967463,5654,5673,255,188756,2023-07-22 19:00:00,16,1,1,12,7
8819733,10531,1664,346,188096,2023-02-15 19:45:00,32,2,1,6,2
10567260,3793,3780,412,189971,2024-03-10 14:00:00,25,1,0,3,3
8776742,1624,1619,364,188095,2022-08-06 14:00:00,1,4,1,10,2
10572302,2454,2462,426,188974,2024-05-11 13:30:00,33,1,1,2,8
10517520,1655,1649,346,188987,2023-09-19 18:45:00,7,4,1,7,1
7517963,3802,3795,412,187374,2021-10-24 13:00:00,11,1,2,7,1
6639538,3161,3197,524,186353,2021-01-03 11:30:00,15,6,2,3,3
10567116,3770,3803,412,189971,2023-12-17 12:00:00,16,0,2,4,3
7511911,1637,1641,346,187482,2021-08-14 14:00:00,2,2,1,2,12
8819595,10531,1635,346,188096,2022-11-05 15:00:00,20,2,2,6,3
7245962,5677,5653,255,187168,2021-12-02 21:00:00,32,2,3,4,6
8819353,1620,1627,346,188096,2022-07-30 16:30:00,1,1,1,4,3
10607870,3168,3161,524,188994,2024-02-25 17:00:00,26,0,4,7,10
8819782,1650,1644,346,188096,2023-03-11 15:00:00,36,1,0,2,5
6632517,700,692,795,186267,2021-04-18 16:30:00,33,0,0,4,7
8827003,3164,3178,524,188160,2023-05-15 18:45:00,35,1,1,1,2
6185077,5655,5646,255,186667,2020-12-05 20:00:00,24,2,2,8,7
8341415,5654,5648,255,187965,2022-09-18 19:00:00,27,1,2,6,2
12281103,5644,5638,255,189744,2024-06-13 23:00:00,8,0,0,5,3
10572112,2481,2451,426,188974,2023-10-28 13:30:00,9,3,2,5,5
10521300,675,679,795,189012,2024-02-04 20:00:00,23,1,1,2,8
10572228,2500,2444,426,188974,2024-04-20 16:30:00,30,1,5,5,3
6425347,3813,3799,412,186243,2020-11-08 14:00:00,10,1,5,6,2
8823106,690,691,795,188124,2023-03-05 13:00:00,24,2,1,9,6
7512039,1639,1664,346,187482,2022-03-05 15:00:00,36,0,1,2,2
6632513,692,695,795,186267,2021-04-30 19:00:00,34,2,0,1,5
7606837,3161,3205,524,187528,2021-12-01 17:30:00,15,2,0,11,1
6425223,3766,3804,412,186243,2020-08-28 19:00:00,2,4,1,12,2
8819505,1620,1618,346,188096,2022-10-05 18:45:00,13,1,0,6,6
12281089,5663,5651,255,189744,2024-06-02 21:30:00,7,1,0,2,4
6632479,684,802,795,186267,2021-05-16 16:30:00,37,1,0,2,5
7516665,2482,2459,426,187511,2022-02-13 16:30:00,22,2,0,13,3
6594087,1643,1659,346,186333,2020-11-28 15:00:00,14,2,2,7,4
6543045,2451,2481,426,186265,2020-10-04 13:30:00,3,0,0,12,2
7485405,1644,1619,364,187475,2021-10-30 14:00:00,10,0,1,5,8
10572170,2443,2975,426,188974,2023-12-19 17:30:00,16,1,1,1,4
6632483,696,846,795,186267,2021-05-16 16:30:00,37,4,2,6,1
6184855,5648,5646,255,186667,2020-08-13 00:30:00,2,1,1,3,3
8341344,5812,5707,255,187965,2022-08-21 21:00:00,23,1,1,3,17
11932987,5677,5641,255,189744,2024-09-29 21:30:00,28,1,0,9,1
10480279,1646,1659,364,188989,2024-03-03 13:00:00,27,0,2,7,2
8785954,3803,3776,412,188122,2023-01-11 18:00:00,18,0,0,0,8
10518944,1631,1621,346,188987,2024-05-04 11:30:00,46,0,2,7,4
6589540,1612,1611,364,186810,2021-01-17 16:30:00,19,0,0,7,3
8785014,2482,2448,426,188082,2022-08-13 13:30:00,2,3,2,8,2
8341147,5685,5653,255,187965,2022-05-11 23:30:00,7,1,1,3,10
8786395,3787,3775,412,188122,2023-05-27 19:00:00,37,2,3,2,10
6184939,5653,5685,255,186667,2020-09-13 21:00:00,10,2,1,8,3
7246154,5653,5651,255,187168,2021-08-01 19:00:00,14,2,0,4,2
11340328,5649,5657,255,188756,2023-12-03 21:30:00,37,1,0,5,6
8785256,2457,2443,426,188082,2023-04-22 13:30:00,29,2,4,8,4
6589701,1612,1619,364,186810,2021-05-08 19:15:00,35,2,0,8,4
10480409,1609,1612,364,188989,2024-02-04 16:30:00,23,3,1,2,4
6184946,5659,5655,255,186667,2020-09-20 21:15:00,11,0,0,8,10
8776873,1612,1630,364,188095,2022-10-29 18:45:00,14,1,2,14,4
6639474,3163,3194,524,186353,2021-02-07 14:00:00,21,2,0,10,8
6639545,3163,3219,524,186353,2020-12-23 19:45:00,14,0,2,7,1
10572043,2451,2500,426,188974,2023-09-16 13:30:00,4,2,1,3,7
8819514,1632,1635,346,188096,2022-10-15 14:00:00,15,2,1,1,5
7606868,3178,3176,524,187528,2021-11-27 14:00:00,14,2,1,8,5
6594000,1618,1647,346,186333,2020-12-29 17:30:00,22,0,4,2,7
10517850,1619,1618,346,188987,2023-10-28 11:30:00,14,3,1,4,4
7606784,3192,3178,524,187528,2021-10-23 13:00:00,9,2,4,7,2
8822982,679,756,795,188124,2022-10-08 14:15:00,8,2,1,8,3
10572149,2447,2448,426,188974,2024-01-28 16:30:00,19,3,1,9,4
8785914,3803,3766,412,188122,2022-12-28 20:00:00,16,2,4,6,6
7535917,682,846,795,187526,2021-08-16 18:00:00,1,0,0,6,2
7512438,1664,1640,346,187482,2021-08-17 18:45:00,3,0,1,6,11
10567104,3779,3776,412,189971,2023-12-20 20:00:00,17,2,1,6,5
6632697,679,698,795,186267,2020-12-30 18:15:00,16,1,0,5,2
10480105,1633,1636,364,188989,2023-09-30 14:00:00,7,2,0,7,4
6589448,1631,1616,364,186810,2020-11-30 17:30:00,10,1,2,6,5
8341381,5655,5653,255,187965,2022-10-06 00:30:00,30,1,2,5,4
6184987,5646,5638,255,186667,2020-10-11 19:00:00,15,0,2,8,4
7517982,3779,3777,412,187374,2021-09-17 19:00:00,6,3,0,3,7
7512097,1655,1637,346,187482,2022-02-09 19:45:00,31,2,1,5,6
6593893,1650,1669,346,186333,2021-02-17 19:00:00,30,2,1,5,4
8785255,2454,2448,426,188082,2023-05-06 13:30:00,31,2,0,11,3
10518032,1641,1666,346,188987,2023-12-29 19:45:00,25,0,1,3,0
10518305,1666,1649,346,188987,2024-03-05 19:45:00,36,1,0,8,2
10567119,3766,3780,412,189971,2023-12-10 16:05:00,15,3,0,2,1
10517782,10531,1672,346,188987,2023-11-25 15:00:00,17,2,2,2,1
6542987,2481,2453,426,186265,2020-11-28 14:30:00,9,1,1,4,1
6185189,5648,5653,255,186667,2021-02-11 00:30:00,35,0,0,6,6
8822944,674,756,795,188124,2022-08-14 17:30:00,1,1,0,4,4
7536011,679,846,795,187526,2022-04-20 17:00:00,33,0,0,11,1
6593987,1669,1655,346,186333,2021-02-03 19:45:00,23,3,2,5,3
7511929,1616,1660,346,187482,2022-05-02 16:15:00,45,7,0,5,3
8819810,1673,1626,346,188096,2023-03-15 19:45:00,37,1,1,6,8
10572252,2481,2658,426,188974,2024-03-09 14:30:00,25,1,0,5,2
6593722,1669,1644,346,186333,2021-05-01 14:00:00,45,2,0,5,1
8826746,3172,3162,524,188160,2022-10-23 16:00:00,11,0,2,5,8
10572134,2520,2447,426,188974,2024-01-13 17:30:00,17,0,3,3,4
12235194,3172,3176,524,188994,2024-06-02 16:00:00,29,2,3,4,4
10567020,3777,3779,412,189971,2023-09-24 11:00:00,6,0,1,1,1
10572200,2460,2454,426,188974,2024-03-02 14:30:00,24,1,1,12,6
7512257,10531,1664,346,187482,2021-11-20 15:00:00,18,1,1,3,4
6593903,1655,1637,346,186333,2021-02-16 19:45:00,30,0,2,5,6
8819584,1638,1672,346,188096,2022-11-05 15:00:00,20,0,0,10,2
10567060,3770,3787,412,189971,2023-10-22 13:00:00,9,2,0,4,3
6425239,3772,3813,412,186243,2020-10-25 14:00:00,8,2,0,7,4
11873141,5638,5646,255,189744,2024-04-29 23:00:00,4,0,0,6,4
6185050,5655,5644,255,186667,2020-11-14 19:30:00,21,2,0,2,7
10567246,3774,3788,412,189971,2024-03-03 16:00:00,24,1,2,6,3
7606614,3187,3315,524,187528,2022-04-30 13:00:00,35,6,1,4,3
10521185,682,714,795,189012,2023-10-08 12:00:00,9,1,2,6,2
8341478,5650,5654,255,187965,2022-11-10 00:30:00,37,2,2,2,4
10480297,1616,1651,364,188989,2024-03-02 15:00:00,27,3,0,2,6
6632783,681,678,795,186267,2020-10-24 16:30:00,7,1,0,2,5
6594008,10529,1669,346,186333,2020-12-26 15:00:00,21,2,3,3,6
6589498,1631,1611,364,186810,2020-12-26 12:30:00,15,2,2,5,0
10567109,3787,3773,412,189971,2023-12-08 20:00:00,15,0,0,4,3
8819874,1643,1660,346,188096,2023-04-15 14:00:00,42,0,2,2,6
8819666,1660,1627,346,188096,2023-01-14 15:00:00,27,2,3,2,9
6639411,3159,3219,524,186353,2021-03-21 14:00:00,28,0,1,9,1
6593895,1640,1626,346,186333,2021-02-17 19:00:00,30,0,2,4,5
8785249,2454,2451,426,188082,2023-04-09 13:30:00,27,2,0,5,8
10521171,684,700,795,189012,2023-09-24 16:30:00,6,1,1,11,8
8826765,3162,3166,524,188160,2022-08-14 16:30:00,1,2,1,3,2
8819390,1646,1672,346,188096,2022-08-16 18:45:00,4,1,1,6,2
6542884,2454,2463,426,186265,2021-02-06 17:30:00,20,1,2,4,1
7516798,2457,2446,426,187511,2021-11-07 14:30:00,11,1,1,5,6
7245960,5812,5655,255,187168,2021-11-13 20:00:00,32,0,0,14,2
8823079,687,692,795,188124,2023-02-18 13:00:00,22,1,1,3,7
6632542,695,680,795,186267,2021-04-21 17:00:00,31,0,1,2,3
6639456,3173,3185,524,186353,2021-02-19 19:45:00,23,0,1,8,3
10572280,2975,2460,426,188974,2024-03-30 14:30:00,27,0,0,12,2
8826816,3176,3315,524,188160,2023-01-07 14:00:00,17,2,1,6,3
8819881,1655,1646,346,188096,2023-04-29 14:00:00,45,1,2,3,3
8777059,1619,1659,364,188095,2023-04-27 18:45:00,33,0,1,6,4
6589683,1636,1651,364,186810,2021-04-24 19:00:00,33,1,0,2,12
11932962,5812,5650,255,189744,2024-08-24 19:00:00,24,2,1,4,6
6543028,2975,2457,426,186265,2020-10-24 12:30:00,5,2,1,7,3
6632769,682,690,795,186267,2020-11-02 20:00:00,8,2,0,6,4
6632653,695,690,795,186267,2021-01-22 20:00:00,20,2,2,8,2
10572308,2520,2658,426,188974,2024-04-28 17:30:00,31,0,1,3,8
8341198,5660,5638,255,187965,2022-06-09 23:00:00,10,1,1,1,10
6184902,5660,5674,255,186667,2020-08-30 19:00:00,6,1,0,5,2
6589357,1627,1631,364,186810,2020-09-13 13:00:00,1,0,3,2,5
10480353,1623,1646,364,188989,2024-04-06 14:00:00,32,1,0,3,5
6594021,1660,1659,346,186333,2020-12-19 15:00:00,20,0,0,6,7
10480305,1660,1642,364,188989,2024-03-16 15:00:00,29,1,1,6,7
8341356,5659,5812,255,187965,2022-08-14,22,0,0,8,3
11933057,5653,5659,255,189744,2024-11-21 00:30:00,34,0,0,1,11
7516623,2460,2447,426,187511,2022-03-16 17:30:00,25,0,1,5,5
11932917,5659,5640,255,189744,2024-07-28 00:30:00,20,0,3,8,1
6639383,3163,3185,524,186353,2021-04-10 18:45:00,30,0,1,5,4
8823139,682,690,795,188124,2023-04-15 12:00:00,29,1,2,8,5
7606765,3173,3166,524,187528,2022-01-11 19:45:00,21,2,1,5,5
7536130,675,687,795,187526,2022-03-05 20:00:00,27,4,1,7,1
6185094,5669,5812,255,186667,2020-12-13,25,1,2,2,8
6184850,5649,5648,255,186667,2020-08-09 22:00:00,1,1,0,6,3
10572015,2658,2482,426,188974,2023-08-26 13:30:00,2,2,3,10,6
7606649,3315,3159,524,187528,2022-04-25 18:45:00,34,1,2,6,4
10607729,3158,3162,524,188994,2024-04-06 16:00:00,31,1,0,3,6
7536256,695,681,795,187526,2021-12-05 17:30:00,16,0,0,7,2
6589526,1614,1624,364,186810,2021-03-21 19:30:00,18,0,2,5,8
10518954,1643,10529,346,188987,2024-05-04 11:30:00,46,5,2,4,6
10480171,1636,1629,364,188989,2023-11-04 15:00:00,11,2,1,4,4
6594047,1618,1644,346,186333,2020-12-12 15:00:00,18,0,1,5,6
8777082,1616,1631,364,188095,2023-05-08 14:00:00,35,5,3,2,7
6594190,1626,1618,346,186333,2020-10-20 18:45:00,6,1,0,6,3
10521111,678,684,795,189012,2023-08-27 19:30:00,3,4,2,5,3
8826687,3236,3163,524,188160,2022-08-26 16:30:00,3,1,2,3,5
7245929,5673,5819,255,187168,2021-12-01,35,3,0,7,9
7606698,3166,3185,524,187528,2022-03-06 14:00:00,28,0,0,5,7
6594188,1637,1678,346,186333,2020-10-20 19:00:00,6,1,0,2,1
10607658,3192,3166,524,188994,2023-12-10 17:00:00,15,1,2,5,1
11932865,5649,5640,255,189744,2024-07-10 21:30:00,16,0,2,1,5
8777076,1610,1642,364,188095,2023-05-13 14:00:00,36,2,2,2,5
7517980,3787,3772,412,187374,2021-09-22 17:00:00,7,3,3,6,6
7512227,1650,1639,346,187482,2021-12-05 14:30:00,21,0,2,17,4
6593968,1642,1638,346,186333,2021-01-16 15:00:00,24,3,1,5,8
6185074,5663,5643,255,186667,2020-11-26 23:00:00,23,1,1,2,0
6542837,2443,2454,426,186265,2021-05-22 13:30:00,34,2,4,2,5
7485274,1625,1631,364,187475,2021-12-26 15:00:00,19,6,3,14,4
